sample_id,source_file,strength_grade,w_b_ratio,restraint_code,restraint_percent,restraint_factor_R,time_h,time_h_norm,specimen_temperature_c,T_reference,delta_T_point,axial_stress_mpa,deformation_um,cube_strength_mpa,thermal_expansion_alpha,granularity
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,65.7251,0.5443207698741998,26.4635,20.777,5.686499999999999,-0.4972,70.6314,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,65.8585,0.5454255592271444,26.4632,20.777,5.6861999999999995,-0.4945,70.6314,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,66.0185,0.5467506439083373,26.3804,20.777,5.603400000000001,-0.5019,71.6386,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,66.1785,0.5480757285895301,26.3179,20.777,5.540900000000001,-0.5034,71.6386,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,66.3118,0.549179689764549,26.2782,20.777,5.501199999999997,-0.5058,71.6386,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,66.4718,0.550504774445742,26.1746,20.777,5.397600000000001,-0.5188,73.0983,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,66.6318,0.5518298591269348,26.1198,20.777,5.3428,-0.5198,73.0983,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,66.7651,0.5529338203019537,26.1001,20.777,5.3231,-0.5129,73.0983,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,66.9251,0.5542589049831466,26.025,20.777,5.2479999999999976,-0.5322,74.5672,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,67.0851,0.5555839896643394,25.9752,20.777,5.1982,-0.5304,75.178,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,67.2185,0.5566887790172841,25.928,20.777,5.151,-0.5217,75.178,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,67.3785,0.558013863698477,25.8735,20.777,5.096499999999999,-0.532,76.193,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,67.5385,0.5593389483796699,25.813,20.777,5.035999999999998,-0.5387,77.2197,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,67.6718,0.5604429095546888,25.7654,20.777,4.988399999999999,-0.5282,77.2197,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,67.8318,0.5617679942358816,25.7427,20.777,4.965699999999998,-0.5358,78.5243,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,67.9918,0.5630930789170745,25.6448,20.777,4.867799999999999,-0.5394,78.643,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,68.1251,0.5641970400920934,25.6036,20.777,4.826599999999999,-0.5368,78.643,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,68.2851,0.5655221247732863,25.5433,20.777,4.7662999999999975,-0.5463,78.643,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,68.4451,0.5668472094544792,25.5094,20.777,4.732399999999998,-0.5564,80.9339,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,68.5785,0.5679519988074239,25.4645,20.777,4.6875,-0.5464,80.8637,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,68.7385,0.5692770834886167,25.3922,20.777,4.615199999999998,-0.5558,80.6901,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,68.8985,0.5706021681698096,25.3521,20.777,4.575099999999999,-0.5656,82.3462,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,69.0318,0.5717061293448285,25.3042,20.777,4.527200000000001,-0.566,82.3462,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,69.1918,0.5730312140260213,25.2463,20.777,4.4693000000000005,-0.5573,81.9484,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,69.3518,0.5743562987072143,25.2169,20.777,4.439899999999998,-0.5717,82.5206,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,69.4851,0.5754602598822331,25.1755,20.777,4.3984999999999985,-0.5727,82.5206,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,69.6451,0.576785344563426,25.1254,20.777,4.348399999999998,-0.5637,82.5092,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,69.8051,0.5781104292446189,24.9457,20.777,4.168699999999998,-0.5736,82.0741,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,69.9385,0.5792152185975635,25.0239,20.777,4.2469,-0.5773,83.6476,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,70.0985,0.5805403032787564,25.0132,20.777,4.2362,-0.5755,83.6166,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,70.2585,0.5818653879599494,24.9583,20.777,4.1813,-0.5818,83.3611,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,70.3918,0.5829693491349682,24.9226,20.777,4.145599999999998,-0.5869,84.2665,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,70.5518,0.5842944338161611,24.8679,20.777,4.090899999999998,-0.5964,85.1525,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,70.7118,0.5856195184973539,24.8426,20.777,4.0656,-0.5849,85.0027,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,70.8451,0.5867234796723728,24.7736,20.777,3.9965999999999973,-0.5951,84.9244,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,71.0051,0.5880485643535657,24.7507,20.777,3.9736999999999973,-0.6053,87.2674,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,71.1651,0.5893736490347586,24.7147,20.777,3.9376999999999995,-0.5948,87.2674,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,71.2985,0.5904784383877032,24.6575,20.777,3.880499999999998,-0.5963,87.2674,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,71.4583,0.5918018667130446,24.5646,20.777,3.7875999999999976,-0.6047,87.2961,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,71.6183,0.5931269513942375,24.5693,20.777,3.7922999999999973,-0.6044,88.6696,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,71.7517,0.5942317407471821,24.6086,20.777,3.831599999999998,-0.6056,87.6655,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,71.9117,0.595556825428375,24.4339,20.777,3.6569000000000003,-0.6185,87.1824,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,72.0717,0.596881910109568,24.0924,20.777,3.3154000000000003,-0.6527,86.8641,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,72.205,0.5979858712845868,23.6577,20.777,2.8806999999999974,-0.6836,87.0387,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,72.365,0.5993109559657797,23.0196,20.777,2.2425999999999995,-0.7231,87.2224,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,72.525,0.6006360406469726,22.2957,20.777,1.518699999999999,-0.7579,87.2425,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,72.6584,0.6017408299999172,21.663,20.777,0.8859999999999992,-0.7952,87.2317,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,72.8184,0.60306591468111,20.9564,20.777,0.17939999999999756,-0.8318,87.2758,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,72.9784,0.6043909993623029,20.2487,20.777,-0.5283000000000015,-0.87,87.4662,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,73.1117,0.6054949605373219,19.685,20.777,-1.0920000000000023,-0.9026,87.6205,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,73.2717,0.6068200452185147,19.0095,20.777,-1.7675000000000018,-0.9268,87.6213,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,73.4317,0.6081451298997077,18.3981,20.777,-2.3789000000000016,-0.9399,87.4751,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,73.565,0.6092490910747265,17.8727,20.777,-2.9043000000000028,-0.2485,89.1333,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,73.7251,0.6105750039338451,17.2826,20.777,-3.4944000000000024,-0.2998,89.1333,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,73.8851,0.611900088615038,16.6903,20.777,-4.0867,-0.3336,89.1333,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,74.0185,0.6130048779679826,16.2412,20.777,-4.535800000000002,-0.3587,89.1333,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,74.1785,0.6143299626491755,15.7402,20.777,-5.036800000000001,-0.3886,89.1333,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,74.3385,0.6156550473303685,15.2318,20.777,-5.545200000000001,-0.4178,89.1333,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,74.4718,0.6167590085053873,14.8465,20.777,-5.9305,-0.4401,89.1333,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,74.6318,0.6180840931865802,14.3862,20.777,-6.3908000000000005,-0.4666,89.1333,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,74.7918,0.619409177867773,13.9925,20.777,-6.784500000000001,-0.486,89.1333,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,74.9251,0.6205131390427919,13.6214,20.777,-7.1556000000000015,-0.5093,89.1333,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,75.0851,0.6218382237239848,13.2226,20.777,-7.554400000000001,-0.523,89.1333,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,75.2451,0.6231633084051778,12.8402,20.777,-7.936800000000002,-0.5415,89.1333,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,75.3785,0.6242680977581224,12.5695,20.777,-8.207500000000001,-0.5508,89.1333,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,75.5385,0.6255931824393153,12.215,20.777,-8.562000000000001,-0.5682,89.1333,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,75.6985,0.6269182671205081,11.9081,20.777,-8.868900000000002,-0.5821,89.1333,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,75.8318,0.628022228295527,11.6309,20.777,-9.1461,-0.5936,89.1333,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,75.9918,0.6293473129767199,11.3508,20.777,-9.426200000000001,-0.6055,91.0679,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,76.1518,0.6306723976579128,11.0403,20.777,-9.7367,-0.6186,91.0679,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,76.2851,0.6317763588329317,10.8188,20.777,-9.958200000000001,-0.6263,92.5072,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,76.4451,0.6331014435141246,10.5603,20.777,-10.216700000000001,-0.6334,92.5072,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,76.6051,0.6344265281953174,10.3108,20.777,-10.4662,-0.6414,92.5072,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,76.7385,0.6355313175482621,10.1025,20.777,-10.674500000000002,-0.6426,94.1122,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,76.8983,0.6368547458736036,9.8917,20.777,-10.8853,-0.6469,95.9357,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,77.0674,0.6382551947460393,9.5887,20.777,-11.188300000000002,-0.6567,95.9357,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,77.2007,0.6393591559210581,9.3263,20.777,-11.450700000000001,-0.6667,95.8848,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,77.3607,0.6406842406022509,8.952,20.777,-11.825000000000001,-0.6807,96.0974,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,77.5207,0.6420093252834439,8.5984,20.777,-12.178600000000001,-0.6827,108.8759,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,77.654,0.6431132864584627,8.2154,20.777,-12.5616,-0.686,108.762,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,77.814,0.6444383711396556,7.8453,20.777,-12.931700000000001,-0.6871,109.9014,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,77.974,0.6457634558208486,7.4952,20.777,-13.2818,-0.6874,112.2213,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,78.1073,0.6468674169958674,7.2017,20.777,-13.575300000000002,-0.686,111.9461,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,78.2672,0.6481916734991345,6.8719,20.777,-13.905100000000001,-0.6753,114.0176,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,78.4272,0.6495167581803275,6.5505,20.777,-14.226500000000001,-0.6727,114.1866,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,78.5606,0.650621547533272,6.3179,20.777,-14.459100000000001,-0.6669,114.1936,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,78.7206,0.651946632214465,6.0466,20.777,-14.730400000000001,-0.6664,114.9716,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,78.8806,0.6532717168956579,5.787,20.777,-14.990000000000002,-0.6744,116.3573,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,79.0139,0.6543756780706768,5.535,20.777,-15.242,-0.662,116.3573,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,79.1739,0.6557007627518696,5.2834,20.777,-15.4936,-0.6745,117.0035,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,79.3339,0.6570258474330625,4.9957,20.777,-15.781300000000002,-0.6665,117.3069,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,79.4672,0.6581298086080815,4.8553,20.777,-15.921700000000001,-0.6636,117.3069,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,79.6272,0.6594548932892743,4.6068,20.777,-16.1702,-0.6666,121.5993,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,79.7872,0.6607799779704672,4.3357,20.777,-16.441300000000002,-0.6664,125.0336,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,79.9206,0.6618847673234117,4.1682,20.777,-16.608800000000002,-0.6674,127.0481,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,80.0806,0.6632098520046047,3.921,20.777,-16.856,-0.6646,128.1726,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,80.2407,0.6645357648637233,3.7339,20.777,-17.043100000000003,-0.6623,129.5239,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,80.3741,0.6656405542166679,3.5066,20.777,-17.270400000000002,-0.6624,128.4417,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,80.5341,0.6669656388978608,3.2861,20.777,-17.4909,-0.6668,128.1855,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,80.6941,0.6682907235790537,3.0034,20.777,-17.773600000000002,-0.6699,127.1834,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,80.8274,0.6693946847540725,2.8113,20.777,-17.965700000000002,-0.6642,126.9473,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,80.9874,0.6707197694352655,2.5293,20.777,-18.247700000000002,-0.6549,128.9963,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,81.1474,0.6720448541164584,2.3283,20.777,-18.448700000000002,-0.6531,130.9262,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,81.2807,0.6731488152914772,2.1195,20.777,-18.657500000000002,-0.6382,130.9262,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,81.4407,0.6744738999726702,1.9338,20.777,-18.8432,-0.6375,130.9262,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,81.6007,0.675798984653863,1.7009,20.777,-19.0761,-0.6371,131.2224,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,81.7341,0.6769037740068076,1.5474,20.777,-19.2296,-0.6441,132.8755,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,81.8941,0.6782288586880005,1.3251,20.777,-19.451900000000002,-0.6368,132.8755,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,82.0541,0.6795539433691935,1.2056,20.777,-19.5714,-0.6377,133.9136,30.0,1e-05,point
C30_wb0p44_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\2016-05-12-1122.xls,C30,0.44,R0,0,0.0,82.1874,0.6806579045442123,0.9859,20.777,-19.7911,-0.6386,133.9136,30.0,1e-05,point
